"property_id","bathroom_count","bedroom_count","calc_finish_sq_ft","assessed_property_value","tax_paid","tax_rate","county_code","county"
31889,6,4,4888,2125268,25620.85,1.2055350195834125,6037,"Los Angeles"
31890,4,7,3007,1555000,18691.61,1.2020327974276528,6037,"Los Angeles"
31891,3,4,2187,531037,6699.63,1.2616126559919554,6037,"Los Angeles"
31892,2,3,1344,847790,10231.33,1.2068236237747556,6037,"Los Angeles"
31893,1,2,2188,268271,3860.62,1.439074667034454,6037,"Los Angeles"
31894,3,4,2120,704161,8653.63,1.2289277594186556,6037,"Los Angeles"
31895,2,3,1419,68083,884.14,1.2986208010810334,6037,"Los Angeles"
31896,1,2,940,359500,4417.79,1.2288706536856744,6037,"Los Angeles"
31897,2,4,1302,181848,2219.27,1.220398354669834,6037,"Los Angeles"
31898,2,3,1178,123372,1517.49,1.2300116720163408,6037,"Los Angeles"
31899,3,5,2632,740116,9180.39,1.2403988023499017,6037,"Los Angeles"
31900,1,2,968,329956,4050,1.227436385457455,6037,"Los Angeles"
31901,2,3,1787,90222,1150.97,1.2757088071645497,6037,"Los Angeles"
31902,1,2,889,50690,636.87,1.2564016571315841,6037,"Los Angeles"
31903,2,3,868,129646,1689.18,1.3029171744596826,6037,"Los Angeles"
31904,1,2,1078,88675,1248.97,1.4084804059768818,6037,"Los Angeles"
31905,3,4,1751,295287,3747.95,1.2692566892548605,6037,"Los Angeles"
31906,1,2,897,127515,1623.43,1.2731286515311924,6037,"Los Angeles"
31907,2,3,1251,63322,872.32,1.3775938852215661,6037,"Los Angeles"
31908,1,3,1094,56702,812.76,1.4333885929949561,6037,"Los Angeles"
31909,1,3,1045,182722,2390.69,1.3083755650660567,6037,"Los Angeles"
31910,3,5,2233,758948,9193.11,1.2112964261056094,6037,"Los Angeles"
31911,1,3,1004,226714,2570.98,1.1340190724878039,6037,"Los Angeles"
31912,2,3,1739,235895,2912.58,1.234693401725344,6037,"Los Angeles"
31913,1,2,842,388057,4732.4,1.219511566599752,6037,"Los Angeles"
31914,2,4,1547,359828,4358.11,1.211164778727614,6037,"Los Angeles"
31915,3,4,1648,417718,5124.94,1.2268899113756169,6037,"Los Angeles"
31916,1,2,1011,367437,4512.76,1.2281724486102379,6037,"Los Angeles"
31917,2,4,1506,47997,730.86,1.5227201700106257,6037,"Los Angeles"
31918,1,3,1180,478355,5838.34,1.2205036008821901,6037,"Los Angeles"
31919,2,3,1679,484848,5849.12,1.2063822063822065,6037,"Los Angeles"
31920,1,3,1367,630932,7574.05,1.2004542486353522,6037,"Los Angeles"
31921,3,4,2086,502278,6096.66,1.2138019184594986,6037,"Los Angeles"
31922,3,3,2390,781147,9510.11,1.217454589213042,6037,"Los Angeles"
31923,2,2,2090,2847720,34200.07,1.2009632267217283,6037,"Los Angeles"
31924,2,2,1386,407438,5001.85,1.227634633981121,6037,"Los Angeles"
31925,3,3,1141,151001,1894.54,1.2546539426891212,6037,"Los Angeles"
31926,2,2,1244,370733,4514.44,1.2177065435232364,6037,"Los Angeles"
31927,1,2,1185,602000,7311.84,1.2145913621262459,6037,"Los Angeles"
31928,2,2,1467,285646,3424.02,1.1986934877435707,6037,"Los Angeles"
31929,3,3,1442,283549,3509.48,1.237697893485782,6037,"Los Angeles"
31930,1,2,1164,233874,2825.61,1.208176197439647,6037,"Los Angeles"
31931,3,3,3183,618916,7556.87,1.220984753989233,6037,"Los Angeles"
31932,1,2,1347,293280,3551.76,1.211047463175123,6037,"Los Angeles"
31933,2,2,2309,629000,7578.26,1.2048108108108107,6037,"Los Angeles"
31934,6,3,3911,1373335,16627.47,1.210736637455537,6037,"Los Angeles"
31935,2,2,1846,888343,10823.53,1.218395372057865,6037,"Los Angeles"
31936,3,2,1429,625500,7619.74,1.2181838529176658,6037,"Los Angeles"
31937,3,3,3074,599587,7537.66,1.2571419994095936,6037,"Los Angeles"
31938,3,3,2897,1017896,12323.02,1.2106364500892035,6037,"Los Angeles"
31939,3,3,6676,4730404,56876.87,1.2023681275425948,6037,"Los Angeles"
31940,2,3,1976,125872,1692.73,1.3448026566670905,6037,"Los Angeles"
31942,2,2,1087,562398,6867.52,1.2211138730934321,6037,"Los Angeles"
31943,4,2,2655,1568833,18844.92,1.2012062469364169,6037,"Los Angeles"
31944,2,3,1318,1551102,18754.63,1.2091164862143173,6037,"Los Angeles"
31945,2,3,1675,488660,5891.09,1.205560103139197,6037,"Los Angeles"
31946,2,3,1460,66429,767.54,1.155429104758464,6037,"Los Angeles"
31947,1,4,1240,221145,2520.27,1.1396459336634335,6037,"Los Angeles"
31948,1,2,1138,321150,3609.92,1.1240604079090768,6037,"Los Angeles"
31949,1,3,1424,416416,4663.64,1.1199473603319758,6037,"Los Angeles"
31950,1,2,832,468397,5200.99,1.11038072404392,6037,"Los Angeles"
31951,3,4,2076,289988,3328.57,1.1478302550450363,6037,"Los Angeles"
31952,1,2,1160,69765,868.45,1.244821902099907,6037,"Los Angeles"
31953,1,3,1004,64757,804.91,1.2429698719829516,6037,"Los Angeles"
31954,3,3,1635,337301,3721.82,1.103412085941044,6037,"Los Angeles"
31955,3,3,1897,408371,4516.87,1.106070215563789,6037,"Los Angeles"
31956,3,2,1642,94698,1082.13,1.142716847240702,6037,"Los Angeles"
31957,1,2,1227,568615,6232.4,1.0960667587031645,6037,"Los Angeles"
31958,2,4,2080,636545,7014.09,1.1019001013282643,6037,"Los Angeles"
31959,3,4,2060,830126,9224.02,1.1111590288703161,6037,"Los Angeles"
31960,1,2,1499,133313,1504.66,1.1286671217360649,6037,"Los Angeles"
31961,1,2,954,292115,3210.54,1.0990671482121765,6037,"Los Angeles"
31962,2,3,1604,66636,855.45,1.2837655321447867,6037,"Los Angeles"
31963,2,4,1881,368890,4086.37,1.1077475670254004,6037,"Los Angeles"
31964,2,3,1441,413679,4605.41,1.113281070588548,6037,"Los Angeles"
31965,2,3,1534,323575,3576.82,1.105406783589585,6037,"Los Angeles"
31966,1,2,964,639500,6998.14,1.0943143080531665,6037,"Los Angeles"
31967,2,4,2076,387693,4387.06,1.1315809158277297,6037,"Los Angeles"
31968,1,2,1246,458788,5045.1,1.0996582299449855,6037,"Los Angeles"
31969,3,3,2269,630198,6951.57,1.1030771281406795,6037,"Los Angeles"
31970,3,5,2763,917486,10105.89,1.1014762078113451,6037,"Los Angeles"
31971,1,3,1166,649760,7198.47,1.1078659812853977,6037,"Los Angeles"
31972,1,2,1325,66430,840.24,1.2648502182748758,6037,"Los Angeles"
31973,2,4,1506,77532,972.15,1.253869370066553,6037,"Los Angeles"
31974,2,3,1588,623165,6845.09,1.0984394181316346,6037,"Los Angeles"
31975,1,2,1216,605173,6710.83,1.108911005613271,6037,"Los Angeles"
31976,3,5,2908,499996,5590.93,1.1181949455595646,6037,"Los Angeles"
31977,1,2,954,159404,1762.01,1.1053737672831296,6037,"Los Angeles"
31978,1,2,1283,626497,6869.4,1.0964777165732635,6037,"Los Angeles"
31979,2,4,2448,692375,7717.41,1.1146286333273154,6037,"Los Angeles"
31980,2,2,1115,324880,3626.29,1.1161936715094805,6037,"Los Angeles"
31981,2,3,1428,66584,850.73,1.277679322359726,6037,"Los Angeles"
31982,1,3,1296,66633,845.84,1.269401047529002,6037,"Los Angeles"
31983,3,2,1176,416000,4621.4,1.1109134615384615,6037,"Los Angeles"
31984,4,3,1928,515950,5675.02,1.0999166585909488,6037,"Los Angeles"
31985,2,2,858,282235,3149.3,1.1158431803284499,6037,"Los Angeles"
31986,3,2,1174,297617,3314.45,1.1136628620004905,6037,"Los Angeles"
31987,2,1,900,215569,2349.44,1.0898784147999017,6037,"Los Angeles"
31988,2,2,1222,330202,3611.99,1.0938728414727954,6037,"Los Angeles"
31989,3,3,2012,790576,8700.03,1.1004672542551255,6037,"Los Angeles"
31990,3,4,3699,431492,4926.35,1.141701352516385,6037,"Los Angeles"
31991,2,3,1680,312011,3461.53,1.1094256292246107,6037,"Los Angeles"
31992,2,3,1985,364721,4048.07,1.1099086699148117,6037,"Los Angeles"
31993,2,4,1546,413679,4635.99,1.120673275655762,6037,"Los Angeles"
31994,2,4,2452,169535,1943.97,1.146648184740614,6037,"Los Angeles"
31995,2,3,1775,424240,4685.99,1.1045610974919855,6037,"Los Angeles"
31996,3,3,1929,706243,7852.55,1.1118765070945837,6037,"Los Angeles"
31997,1,2,1119,489374,5446.52,1.112956552657068,6037,"Los Angeles"
31998,3,2,1253,146981,1616.82,1.1000197304413495,6037,"Los Angeles"
31999,2,4,1398,515238,5739.69,1.1139880987039,6037,"Los Angeles"
32000,1,2,854,162105,1787.22,1.1025076339409643,6037,"Los Angeles"
32001,2,3,1577,287232,3180.72,1.107369652406417,6037,"Los Angeles"
32002,3,5,2734,462395,5242.97,1.1338725548502904,6037,"Los Angeles"
32003,1,2,830,464900,5084.6,1.093697569369757,6037,"Los Angeles"
32004,3,2,1514,446000,4889.05,1.0961995515695067,6037,"Los Angeles"
32005,5,4,2778,400595,4581.9,1.143773636715386,6037,"Los Angeles"
32006,1,2,968,206271,2347.64,1.1381338142540636,6037,"Los Angeles"
32007,1,2,1210,63124,721.82,1.1434953425004752,6037,"Los Angeles"
32008,2,4,2301,320414,3572.85,1.1150729993071464,6037,"Los Angeles"
32009,2,3,1349,588012,6449.3,1.0967973442718857,6037,"Los Angeles"
32010,2,4,2177,773814,8516.74,1.1006184948837834,6037,"Los Angeles"
32011,2,3,1951,109511,1263.67,1.1539206107149056,6037,"Los Angeles"
32012,2,2,1556,249240,2768.76,1.110881078478575,6037,"Los Angeles"
32013,4,5,2398,702258,7749.55,1.1035189346365581,6037,"Los Angeles"
32014,5,4,3200,537645,5983.83,1.1129704544820467,6037,"Los Angeles"
32015,3,4,2240,130028,1502.72,1.155689543790568,6037,"Los Angeles"
32016,3,3,1819,353121,3915.06,1.1087021162717596,6037,"Los Angeles"
32017,4,4,3615,746604,8313.05,1.1134483608445707,6037,"Los Angeles"
32018,2,3,1471,541127,5945.77,1.0987753337017003,6037,"Los Angeles"
32019,1,3,1679,67965,795.17,1.1699698374163172,6037,"Los Angeles"
32020,2,3,1234,88890,1005.19,1.1308246146923164,6037,"Los Angeles"
32021,4,4,2284,79731,1091.7,1.3692290326221923,6037,"Los Angeles"
32022,4,4,2678,291674,3390.3,1.1623593463935764,6037,"Los Angeles"
32023,2,3,1565,79453,916.08,1.15298352485117,6037,"Los Angeles"
32024,2,2,1317,327137,3603,1.1013734307033445,6037,"Los Angeles"
32025,2,3,1893,333734,3699.36,1.1084756123139985,6037,"Los Angeles"
32026,2,2,1540,709951,7863.21,1.1075708041822605,6037,"Los Angeles"
32027,2,3,1509,77498,884.32,1.141087511935792,6037,"Los Angeles"
32028,2,4,1372,222545,2547.1,1.1445325664472352,6037,"Los Angeles"
32029,1,2,912,195050,2225.96,1.141225326839272,6037,"Los Angeles"
32030,1,2,978,64290,725.85,1.1290247316845545,6037,"Los Angeles"
32031,2,3,1216,449136,4926.75,1.096939457090948,6037,"Los Angeles"
32032,1,2,817,353677,3869.6,1.0941056387607901,6037,"Los Angeles"
32033,1,2,1260,756360,8360.87,1.105408800042308,6037,"Los Angeles"
32034,1,2,940,219384,2484.88,1.1326623637092952,6037,"Los Angeles"
32035,4,4,2750,1275000,14080.85,1.104380392156863,6037,"Los Angeles"
32036,2,3,1172,700000,7666.22,1.0951742857142857,6037,"Los Angeles"
32037,1,2,866,727671,8091.2,1.1119310787430032,6037,"Los Angeles"
32038,2,4,1434,474641,5218.74,1.0995131056946197,6037,"Los Angeles"
32039,2,3,1215,480409,5346.37,1.1128788178406317,6037,"Los Angeles"
32040,2,3,1393,381878,4203.15,1.1006525644315723,6037,"Los Angeles"
32041,2,2,1467,234728,2678.01,1.1408992536041718,6037,"Los Angeles"
32042,2,3,1988,529712,5874.42,1.1089837496601929,6037,"Los Angeles"
32043,2,3,1393,240230,2659.93,1.1072430587353785,6037,"Los Angeles"
32044,1,3,1108,670065,7411.56,1.1060956772850394,6037,"Los Angeles"
32045,3,4,3140,954105,10517.46,1.1023377930102032,6037,"Los Angeles"
32046,1,3,1036,610165,6753.71,1.106866175542681,6037,"Los Angeles"
32047,1,3,1095,499310,5471.05,1.0957220964931604,6037,"Los Angeles"
32048,2,3,1650,393837,4424.25,1.123370836158106,6037,"Los Angeles"
32049,2,3,1484,508659,5593.7,1.0996954737849916,6037,"Los Angeles"
32050,2,3,1745,537508,5991.83,1.1147424782514865,6037,"Los Angeles"
32051,1,2,805,511000,5662.92,1.1082035225048925,6037,"Los Angeles"
32052,2,3,1686,750166,8311.38,1.1079387762175303,6037,"Los Angeles"
32053,2,3,1286,441975,4930.62,1.1155879857458002,6037,"Los Angeles"
32054,3,2,1718,911595,10117.07,1.1098206988849213,6037,"Los Angeles"
32055,2,3,1876,539015,5944.98,1.1029340556385259,6037,"Los Angeles"
32056,2,3,1498,399000,4975.99,1.2471152882205512,6037,"Los Angeles"
32057,2,3,1435,322801,3964.64,1.2281994169782622,6037,"Los Angeles"
32058,2,3,1118,230503,2870.39,1.2452722958052604,6037,"Los Angeles"
32059,2,3,1196,163708,2010.38,1.2280279522075892,6037,"Los Angeles"
32060,2,3,1144,371702,4554.38,1.225277238217712,6037,"Los Angeles"
32061,3,4,2198,452000,5579.79,1.234466814159292,6037,"Los Angeles"
32062,3,2,1233,176638,2241.49,1.2689738334899625,6037,"Los Angeles"
32063,3,3,1254,278000,3422.89,1.231255395683453,6037,"Los Angeles"
32064,2,3,1710,173391,2291.52,1.3215910860425282,6037,"Los Angeles"
32065,2,3,1512,344833,4332.08,1.2562834763494213,6037,"Los Angeles"
32066,2,4,1625,256132,3329.91,1.3000757421954305,6037,"Los Angeles"
32067,3,3,1429,311000,3857.8,1.2404501607717042,6037,"Los Angeles"
32068,3,3,1886,264027,3452.34,1.3075708166210276,6037,"Los Angeles"
32069,2,2,1322,161659,2154.82,1.3329415621771754,6037,"Los Angeles"
32070,2,4,2261,169570,2190.01,1.291507931827564,6037,"Los Angeles"
32071,1,3,1116,167831,2137.88,1.27382903039367,6037,"Los Angeles"
32072,1,3,1116,280862,3468.76,1.2350406961425897,6037,"Los Angeles"
32073,3,4,1655,357034,4430.26,1.2408510113882711,6037,"Los Angeles"
32074,2,4,1416,291841,3622.89,1.2413917167224617,6037,"Los Angeles"
32075,2,4,1360,228328,2861.31,1.2531577379909604,6037,"Los Angeles"
32076,1,3,1056,251064,3039.97,1.2108346875697034,6037,"Los Angeles"
32077,2,5,1730,70155,1119.15,1.5952533675432972,6037,"Los Angeles"
32078,1,2,1113,163336,2004.02,1.226930988881814,6037,"Los Angeles"
32079,1,3,1127,171907,2202.83,1.2814079705887484,6037,"Los Angeles"
32081,2,4,1428,332569,4130.79,1.242085101136907,6037,"Los Angeles"
32082,2,3,3255,624093,7746.32,1.2412124475038175,6037,"Los Angeles"
32083,2,2,864,226700,2707.59,1.1943493603881783,6037,"Los Angeles"
32084,3,3,1400,249654,138.05,0.05529653039807093,6037,"Los Angeles"
32085,2,3,1167,238000,2962.25,1.2446428571428572,6037,"Los Angeles"
32086,2,3,1714,203436,2538.31,1.2477191844118052,6037,"Los Angeles"
32087,2,3,1098,283500,3549.46,1.2520141093474426,6037,"Los Angeles"
32088,2,2,1100,258786,3215.43,1.2425053905543577,6037,"Los Angeles"
32089,1,2,860,101815,1308.53,1.2852035554682513,6037,"Los Angeles"
32090,1,2,733,97463,1245.83,1.2782594420446733,6037,"Los Angeles"
32091,3,4,2533,349486,4674.84,1.3376329810063923,6037,"Los Angeles"
32092,1,3,1022,363000,4460.02,1.2286556473829202,6037,"Los Angeles"
32093,2,3,1354,440000,5486.12,1.2468454545454544,6037,"Los Angeles"
32094,2,3,1333,344836,4266.13,1.2371475136006682,6037,"Los Angeles"
32095,1,3,2056,254254,3277.51,1.2890691985180174,6037,"Los Angeles"
32096,2,3,1182,63947,871.87,1.3634259621248848,6037,"Los Angeles"
32097,2,3,1297,413177,5142.66,1.2446626990369745,6037,"Los Angeles"
32098,2,3,1646,111195,1473.15,1.3248347497639283,6037,"Los Angeles"
32099,2,4,1314,274532,3315.63,1.207738988533213,6037,"Los Angeles"
32100,1,3,1248,374000,4597.17,1.2291898395721925,6037,"Los Angeles"
32101,3,2,1122,108776,1415.29,1.301105023166875,6037,"Los Angeles"
32102,1,2,1138,50484,750.67,1.4869463592425323,6037,"Los Angeles"
32103,2,3,1025,45151,644.09,1.4265243294722154,6037,"Los Angeles"
32104,3,4,1979,190225,2846.16,1.4962071231436456,6037,"Los Angeles"
32105,1,3,1134,277317,3975.85,1.4336841953432353,6037,"Los Angeles"
32106,1,2,891,156905,2312.92,1.4740894171632517,6037,"Los Angeles"
32107,1,1,678,82001,1245.68,1.519103425567981,6037,"Los Angeles"
32108,2,3,1239,178569,2515.65,1.4087831594509685,6037,"Los Angeles"
32109,2,3,1173,195505,2839.37,1.4523260274673282,6037,"Los Angeles"
32110,2,2,1642,79477,1309.01,1.647029958352731,6037,"Los Angeles"
32111,3,4,2578,362166,5216.67,1.4404085419393318,6037,"Los Angeles"
32112,1,1,796,77615,NULL,NULL,6037,"Los Angeles"
32113,3,3,1424,236714,3379.09,1.4274990072408056,6037,"Los Angeles"
32114,2,3,1548,227110,3338.97,1.4701994628153758,6037,"Los Angeles"
32115,2,5,1553,181124,2592.78,1.4314944457940417,6037,"Los Angeles"
32116,3,6,2528,281386,4265.74,1.515974497665129,6037,"Los Angeles"
32117,2,2,924,375000,5372.33,1.4326213333333333,6037,"Los Angeles"
32118,2,4,1837,291782,4681.81,1.6045575121152096,6037,"Los Angeles"
32119,2,3,1266,132418,2030.36,1.5332960775725353,6037,"Los Angeles"
32120,2,3,1141,137064,2050.04,1.495680849821981,6037,"Los Angeles"
32121,2,3,1275,346902,4322.58,1.2460521991801718,6037,"Los Angeles"
32122,2,3,1254,273215,3453.96,1.2641912047288766,6037,"Los Angeles"
32123,1,1,976,368553,4476.65,1.214655694025011,6037,"Los Angeles"
32124,2,4,1122,41159,698.51,1.6971014844869896,6037,"Los Angeles"
32125,3,3,1385,324326,4062.09,1.2524712788983923,6037,"Los Angeles"
32126,1,2,1068,164091,2157.81,1.3150081357295647,6037,"Los Angeles"
32127,2,3,1628,247371,3244.8,1.311713984258462,6037,"Los Angeles"
32128,3,3,1552,513000,6224.26,1.2133060428849902,6037,"Los Angeles"
32129,2,3,1491,85897,1234.68,1.4373959509645273,6037,"Los Angeles"
32130,2,4,1979,71220,1054.23,1.4802443133951138,6037,"Los Angeles"
32131,1,3,1580,636371,7843.13,1.2324775956163936,6037,"Los Angeles"
32132,2,3,1128,167049,2080.09,1.2451975168962401,6037,"Los Angeles"
32133,2,4,1224,221903,2791.99,1.2582029084780286,6037,"Los Angeles"
32134,2,3,1937,65955,1093.04,1.6572511560912742,6037,"Los Angeles"
32135,2,3,1400,125022,1712.15,1.3694789717009805,6037,"Los Angeles"
32136,2,4,1735,443000,5534.29,1.24927539503386,6037,"Los Angeles"
32137,2,4,1936,467014,5830.23,1.2484058293755647,6037,"Los Angeles"
32138,3,3,2025,257359,3222.13,1.2519981815285264,6037,"Los Angeles"
32139,2,3,1132,348296,4343.1,1.2469566116177044,6037,"Los Angeles"
32140,3,4,1607,423753,5286.77,1.2476065066206021,6037,"Los Angeles"
32141,3,3,1926,304574,3823.54,1.2553730784636903,6037,"Los Angeles"
32142,2,3,1092,174044,2108,1.2111879754544828,6037,"Los Angeles"
32143,2,4,1150,335032,4205.43,1.2552323360156643,6037,"Los Angeles"
32144,3,4,1761,228987,2888.15,1.2612724739832393,6037,"Los Angeles"
32145,3,5,1820,245375,3172.21,1.2928008150789607,6037,"Los Angeles"
32146,1,3,1066,60847,916.29,1.5058918270415962,6037,"Los Angeles"
32147,1,3,1762,367000,4679.43,1.2750490463215258,6037,"Los Angeles"
32148,1,2,1090,31010,558.67,1.8015801354401804,6037,"Los Angeles"
32149,4,10,3409,98946,1945.77,1.9664968770844702,6037,"Los Angeles"
32150,1,2,1282,39918,586.08,1.4682098301518114,6037,"Los Angeles"
32151,1,3,891,32050,479.19,1.4951326053042122,6037,"Los Angeles"
32152,2,2,854,127323,1529.25,1.2010791451662308,6037,"Los Angeles"
32153,1,1,792,174138,2164.28,1.2428533691669825,6037,"Los Angeles"
32154,2,2,994,196749,2442.33,1.2413430309683913,6037,"Los Angeles"
32155,2,5,1624,419388,9980.57,2.379793890144687,6037,"Los Angeles"
32156,2,3,1172,93525,1259.36,1.3465490510558673,6037,"Los Angeles"
32157,2,2,952,59822,806.52,1.348199658988332,6037,"Los Angeles"
32158,3,4,2087,78320,1098.69,1.4028217568947907,6037,"Los Angeles"
32159,3,3,999,110727,1482.8,1.3391494396127412,6037,"Los Angeles"
32160,1,3,1231,526000,6448.95,1.2260361216730038,6037,"Los Angeles"
32161,2,3,1438,477166,5871.45,1.2304837310286147,6037,"Los Angeles"
32162,1,3,1055,381529,4615.08,1.20962757745807,6037,"Los Angeles"
32163,1,2,1202,581000,7133.84,1.227855421686747,6037,"Los Angeles"
32164,3,3,2251,399938,4931.16,1.2329811120723713,6037,"Los Angeles"
32165,3,3,1833,388919,4874.2,1.2532686754825555,6037,"Los Angeles"
32166,3,4,2070,461726,5806.59,1.2575835019037265,6037,"Los Angeles"
32167,3,3,1486,218375,2770.75,1.2688036634230109,6037,"Los Angeles"
32168,2,3,1580,409034,4942.3,1.2082858637668261,6037,"Los Angeles"
32169,1,1,513,137915,1778.61,1.2896421709023673,6037,"Los Angeles"
32170,3,4,1826,357549,4549.59,1.2724381832979537,6037,"Los Angeles"
32171,3,3,1877,190562,2351.02,1.233729704768002,6037,"Los Angeles"
32172,2,3,1204,358000,4412.94,1.2326648044692736,6037,"Los Angeles"
32173,1,2,1062,39920,523.43,1.311197394789579,6037,"Los Angeles"
32174,1,2,835,155100,1967.52,1.268549323017408,6037,"Los Angeles"
32175,2,3,1635,556700,6791.85,1.2200197592958506,6037,"Los Angeles"
32176,2,3,1584,225161,2859.05,1.2697802905476527,6037,"Los Angeles"
32177,3,3,1583,373122,4553.49,1.2203756412111857,6037,"Los Angeles"
32178,2,3,1140,50073,628.13,1.2544285343398638,6037,"Los Angeles"
32179,1,2,946,290755,3504.72,1.205385977885161,6037,"Los Angeles"
32180,2,3,1194,321758,3965.91,1.2325754138203244,6037,"Los Angeles"
32181,2,3,1233,421710,5071.89,1.2026961656114392,6037,"Los Angeles"
32182,2,2,1395,416091,5157.52,1.2395173171253404,6037,"Los Angeles"
32183,3,3,1754,533854,6509.41,1.2193240099353007,6037,"Los Angeles"
32184,2,2,1108,207699,2624.98,1.263838535573113,6037,"Los Angeles"
32185,2,3,1148,295173,3563.4,1.207224237989247,6037,"Los Angeles"
32186,2,2,1816,166241,2049.97,1.2331314176406543,6037,"Los Angeles"
32187,2,3,1579,255384,3187.58,1.2481518027754284,6037,"Los Angeles"
32188,2,3,1497,408076,5983.07,1.4661656162087453,6037,"Los Angeles"
32189,2,3,1455,416085,5043.87,1.2122210606005985,6037,"Los Angeles"
32190,2,3,1231,166511,2119.38,1.272816810901382,6037,"Los Angeles"
32191,1,2,1374,208044,2637.85,1.267928899655842,6037,"Los Angeles"
32192,2,4,1600,343274,4182.24,1.2183387031933672,6037,"Los Angeles"
32193,2,3,1515,471166,5733.81,1.2169405262688735,6037,"Los Angeles"
32194,1,2,1126,159260,2020.56,1.2687178199171165,6037,"Los Angeles"
32195,2,3,1277,348925,4277.09,1.2257906426882568,6037,"Los Angeles"
32196,1,2,1140,437572,5394.03,1.2327182726499866,6037,"Los Angeles"
32197,1,2,920,212205,2654.56,1.2509413067552604,6037,"Los Angeles"
